customer_id,terminal_id,transaction_date,amount
C043147529,3000086660,3/12/2025,4936051
C043147509,3000086684,2/17/2025,2403732
C043147510,3000086701,3/29/2025,2029942
C043147530,3000086732,2/1/2025,1033889
C043147512,3000086880,2/4/2025,1900915
C043147531,3000086914,2/5/2025,1682487
C043147532,3000086938,2/3/2025,3482425
C043147533,3000087021,2/18/2025,2281792
C043147513,3000087210,2/16/2025,1906326
C043147514,3000087320,2/7/2025,2466881
C043147534,3000087430,1/18/2025,1499945
C043147516,3000087478,2/24/2025,4411025
C043147535,3000087526,2/5/2025,2656269
C043147518,3000087605,2/23/2025,2697060
C043147517,3000087643,2/25/2025,2793666
C043147536,3000087650,1/23/2025,4035486
C043147537,3000087681,1/27/2025,3435284
C043147519,3000087708,2/25/2025,760778
C043147538,3000088042,2/22/2025,210756
C043147541,3000088255,1/9/2025,272080
C043147543,3000088619,1/5/2025,909570
C043147544,3000088688,3/22/2025,461676
C043147560,3000088884,1/11/2025,1327631
C043147545,3000089269,2/21/2025,4112412
C043147561,3000089733,3/28/2025,4237996
C043147546,3000089829,3/11/2025,670706
C043147542,3000091222,1/3/2025,508308
C043147515,3000094924,2/8/2025,2675799
C043147547,3000091033,2/12/2025,875162
C043147548,3000091057,2/16/2025,4005755
C043147564,3000091459,3/26/2025,2852406
C043147566,3000091521,1/24/2025,4523762
C043147565,3000091552,2/14/2025,176761
C043147567,3000091624,2/18/2025,4513875
C043147569,3000091734,1/24/2025,3887844
C043147550,3000091978,2/4/2025,3729732
C043147568,3000092023,1/7/2025,100208
C043147551,3000092102,1/21/2025,2115762
C043147552,3000092274,3/23/2025,2282074
C043147553,3000092360,3/8/2025,2479715
C043147570,3000092384,3/27/2025,1630179
C043147571,3000092401,3/30/2025,3637690
C043147554,3000092470,3/1/2025,4268890
C043147572,3000092535,1/15/2025,2562503
C043147556,3000092913,2/4/2025,3582308
C043147555,3000093006,3/18/2025,1960249
C043147559,3000093233,2/6/2025,4130614
C043147558,3000093381,3/10/2025,583355
C043147573,3000093460,2/15/2025,3047885
C043147580,3000093549,2/17/2025,3162129
C043147574,3000093824,2/14/2025,1183217
C043147575,3000093855,3/24/2025,3716131
C043147581,3000093958,1/7/2025,1458347
C043147582,3000094137,3/29/2025,4909109
C043147576,3000094175,3/4/2025,2641480
C043147583,3000094412,3/16/2025,1351937
C043147584,3000094656,1/7/2025,771931
C043147585,3000094742,3/20/2025,3807620
C043147587,3000094948,1/4/2025,2919923
C043147577,3000094993,3/1/2025,2803535
C043147557,3000095086,3/14/2025,1071904
C043147578,3000095103,3/13/2025,872074
C043147579,3000095127,1/31/2025,2568729
C043147588,3000095189,3/18/2025,573304
C043147589,3000095347,1/27/2025,1683608
C043147590,3000095440,2/20/2025,591149
C043147563,3000095495,3/13/2025,382654
C043147586,3000095574,2/6/2025,4437847
C043147600,3000095608,2/14/2025,1248035
C043147591,3000095622,3/3/2025,1520147
C043147602,3000096069,2/6/2025,1467381
C043147592,3000096272,3/20/2025,1370420
C043147603,3000096296,1/22/2025,3505446
C043147593,3000096557,1/1/2025,1578422
C043147594,3000096629,3/18/2025,2440702
C043147595,3000096667,2/27/2025,403658
C043147597,3000096715,2/13/2025,934000
C043147605,3000096863,1/13/2025,1550701
C043147604,3000096870,2/5/2025,1700293
C043147598,3000096928,2/2/2025,4230804
C043147599,3000097035,2/18/2025,1158585
C043147623,3000097248,2/2/2025,2740867
C043147620,3000097279,2/28/2025,2842472
C043147606,3000097475,2/28/2025,831291
C043147607,3000097688,1/4/2025,133609
C043147608,3000097743,1/3/2025,2232164
C043147610,3000097932,1/14/2025,3064832
C043147624,3000098001,3/9/2025,2132515
C043147609,3000098056,3/3/2025,4201937
C043147625,3000098104,1/5/2025,1679662
C043147626,3000098269,1/7/2025,565160
C043147628,3000098317,3/1/2025,4654959
C043147611,3000098520,3/20/2025,4981133
C043147629,3000098647,1/25/2025,4146194
C043147630,3000098702,3/5/2025,4997925
C043147631,3000099022,3/22/2025,1088951
C043147632,3000099091,1/16/2025,780602
C043147596,3000099125,3/11/2025,2107817
C043147614,3000099170,3/2/2025,4511163
C043147633,3000099273,3/14/2025,1874516
C043147615,3000099383,3/16/2025,2178969
C043147616,3000099400,3/30/2025,611534
C043147634,3000099462,3/21/2025,1426845
C043147635,3000099527,3/19/2025,2506971
C043147617,3000099541,2/9/2025,127094
C043147636,3000099668,2/15/2025,3689625
C043147637,3000099730,3/14/2025,4336845
C043147638,3000100036,2/15/2025,4529496
C043147639,3000100146,3/16/2025,378437
C043147619,3000100304,1/14/2025,3417482
C043147640,3000100438,2/3/2025,2933876
C043147660,3000100490,1/4/2025,1551806
C043147661,3000100706,2/8/2025,2227157
C043147641,3000100816,1/10/2025,1105711
C043147663,3000100892,1/12/2025,2606512
C043147664,3000100933,1/19/2025,3057241
C043147662,3000100995,1/27/2025,2167706
C043147642,3000101088,3/19/2025,4202271
C043147643,3000101129,2/23/2025,3075674
C043147644,3000101253,1/22/2025,208870
C043147665,3000101844,1/22/2025,4241828
C043147666,3000101923,1/29/2025,1168552
C043147645,3000102016,3/15/2025,3750151
C043147669,3000102229,2/4/2025,3847951
C043147646,3000102308,3/7/2025,2209179
C043147670,3000102418,2/28/2025,1398498
C043147671,3000102449,1/3/2025,4690681
C043147647,3000102614,3/5/2025,1292938
C043147648,3000102690,3/25/2025,3901522
C043147672,3000102779,2/5/2025,723586
C043147649,3000102841,3/23/2025,4198045
C043147673,3000103037,2/11/2025,3543680
C043147650,3000103116,1/9/2025,1556762
C043147651,3000103192,3/2/2025,3946247
C043147652,3000103219,3/21/2025,4334631
C043147676,3000103240,2/6/2025,1572209
C043147654,3000103295,2/18/2025,628229
C043147653,3000103408,1/25/2025,2320819
C043147675,3000103460,1/13/2025,4356843
C043147678,3000103659,2/2/2025,1249661
C043147679,3000103707,3/14/2025,3646701
C043147681,3000103903,3/19/2025,3497230
C043147680,3000103958,2/27/2025,1047644
C043147682,3000104034,2/5/2025,3117242
C043147655,3000104096,1/30/2025,2472350
C043147677,3000104106,3/13/2025,886334
C043147683,3000104137,1/12/2025,1993302
C043147684,3000104357,2/11/2025,4658547
C043147657,3000104412,2/9/2025,1962837
C043147686,3000104508,3/18/2025,2577665
C043147685,3000104553,2/28/2025,2363717
C043147687,3000104780,3/10/2025,1783680
C043147658,3000104814,2/5/2025,4732323
C043147688,3000104852,3/23/2025,1437810
C043147689,3000104900,3/19/2025,601223
C043147659,3000104924,2/11/2025,9880
C043147701,3000105299,3/17/2025,1964448
C043147702,3000105330,3/29/2025,1080519
C043147700,3000105392,1/1/2025,1352416
C043147674,3000105639,1/14/2025,3239658
C043147690,3000105701,2/12/2025,2006335
C043147691,3000105749,3/26/2025,2382204
C043147704,3000105763,1/5/2025,4411975
C043147705,3000105990,2/26/2025,3081054
C043147706,3000106131,3/8/2025,4570720
C043147707,3000106306,1/6/2025,2032824
C043147708,3000106454,1/21/2025,3109961
C043147709,3000106492,1/1/2025,3359059
C043147694,3000106595,1/22/2025,4041732
C043147695,3000106650,1/11/2025,3819361
C043147710,3000107035,3/15/2025,2124179
C043147711,3000107327,1/14/2025,3440671
C043147712,3000107509,1/30/2025,4527049
C043147713,3000107671,1/13/2025,4096239
C043147714,3000107846,3/26/2025,4076679
C043147716,3000107932,3/5/2025,4014952
C043147718,3000108070,2/4/2025,2974817
C043147720,3000108111,2/26/2025,1898895
C043147719,3000108276,3/21/2025,3120672
C043147717,3000108348,1/17/2025,399037
C043147696,3000108386,1/25/2025,3970127
C043147721,3000108427,1/7/2025,2172485
C043147722,3000108496,2/12/2025,2593134
C043147697,3000108544,1/2/2025,4156273
C043147723,3000108829,2/14/2025,3324863
C043147698,3000108898,1/31/2025,4777481
C043147724,3000109400,1/3/2025,2608889
C043147699,3000109503,1/6/2025,3720027
C043147740,3000109802,1/30/2025,1567143
C043147741,3000109826,1/1/2025,4576518
C043147725,3000109840,2/15/2025,177434
C043147726,3000109864,2/14/2025,2867205
C043147742,3000109905,3/12/2025,1246224
C043147727,3000109943,3/29/2025,3504596
C043147743,3000110064,1/15/2025,2047983
C043147745,3000110222,3/6/2025,671017
C043147731,3000110301,1/23/2025,2433742
C043147744,3000110370,3/1/2025,4195353
C043147729,3000110394,2/12/2025,1225740
C043147746,3000110435,2/3/2025,3809089
C043147747,3000110662,3/26/2025,3269640
C043147748,3000110875,2/8/2025,643896
C043147728,3000110923,2/23/2025,906733
C043147733,3000110954,1/20/2025,1460224
C043147734,3000111102,1/9/2025,3611204
C043147751,3000111281,2/26/2025,4601316
C043147752,3000111308,1/1/2025,1002899
C043147750,3000115021,2/18/2025,3643079
C043147735,3000112219,3/25/2025,3002146
C043147737,3000112927,3/17/2025,1706055
C043147738,3000112941,2/7/2025,2577917
C043147739,3000113601,3/4/2025,4351567
C043147760,3000113704,1/23/2025,3582192
C043147761,3000114079,1/17/2025,2839861
C043147754,3000114103,2/11/2025,3103613
C043147753,3000114134,1/18/2025,1462253
C043147755,3000114275,1/4/2025,3242697
C043147756,3000114457,3/5/2025,2208115
C043147762,3000114495,3/17/2025,3418589
C043147757,3000114835,1/24/2025,1823352
C043147763,3000114866,1/31/2025,1420561
C043147764,3000114897,2/27/2025,3328913
C043147765,3000115014,1/20/2025,152478
C043147758,3000115045,3/18/2025,200727
C043147759,3000115416,1/17/2025,312571
C043147766,3000115430,2/23/2025,368164
C043147780,3000115502,1/17/2025,3336262
C043147781,3000115526,3/13/2025,4737617
C043147782,3000115715,3/20/2025,3924790
C043147783,3000115746,1/31/2025,970181
C043147784,3000115863,2/25/2025,665991
C043147785,3000116121,3/8/2025,1189261
C043147786,3000116200,3/11/2025,3059962
C043147787,3000116286,3/19/2025,4724166
C043147788,3000116640,2/11/2025,775665
C043147789,3000116712,3/1/2025,1056412
C043147790,3000116839,2/13/2025,181983
C043147791,3000116901,1/11/2025,3567451
C043147792,3000116925,1/16/2025,4554481
C043147793,3000117180,2/18/2025,2182122
C043147768,3000117269,2/4/2025,4341366
C043147767,3000118390,1/8/2025,4563725
C043147794,3000117740,1/22/2025,2000058
C043147795,3000118046,2/16/2025,4924981
C043147772,3000118503,1/25/2025,1299704
C043147796,3000118644,1/26/2025,2374581
C043147774,3000118905,1/18/2025,2870017
C043147798,3000119012,2/4/2025,1761107
C043147799,3000119036,1/26/2025,331034
C043147773,3000119160,2/9/2025,4684036
C043147770,3000119335,2/20/2025,536895
C043147800,3000119548,1/10/2025,2408690
C043147775,3000119562,1/26/2025,1644282
C043147776,3000119658,1/30/2025,1414258
C043147777,3000119799,2/3/2025,191318
C043147802,3000119816,1/8/2025,364926
C043147801,3000120047,2/13/2025,3168220
C043147778,3000120061,3/20/2025,2844308
C043147779,3000120085,2/20/2025,3240840
C043147804,3000120171,1/19/2025,502091
C043147806,3000120298,2/5/2025,2406762
C043147820,3000120322,2/10/2025,1187754
C043147805,3000120377,3/24/2025,2914039
C043147822,3000120597,2/2/2025,2541238
C043147823,3000120669,3/15/2025,2621790
C043147824,3000120724,2/21/2025,1566214
C043147807,3000120762,3/19/2025,2801751
C043147825,3000120865,3/21/2025,871581
C043147826,3000120944,2/15/2025,3802853
C043147803,3000120982,1/2/2025,2935297
C043147827,3000121178,2/18/2025,1705898
C043147828,3000121305,2/24/2025,3485105
C043147808,3000121532,3/20/2025,2406691
C043147829,3000121714,1/28/2025,4628988
C043147830,3000121738,3/2/2025,2541923
C043147809,3000122089,1/2/2025,749626
C043147831,3000122137,3/21/2025,3378885
C043147832,3000122584,2/22/2025,4763906
C043147769,3000123921,2/18/2025,494137
C043147810,3000122498,2/12/2025,232751
C043147811,3000122797,1/29/2025,2884905
C043147834,3000122814,3/20/2025,1610958
C043147812,3000123237,3/22/2025,2354829
C043147835,3000123282,1/4/2025,4713941
C043147836,3000123347,3/18/2025,4849005
C043147837,3000123505,2/26/2025,754041
C043147813,3000124052,2/7/2025,1007228
C043147814,3000124179,3/10/2025,3788272
C043147838,3000124241,1/5/2025,2287537
C043147815,3000124306,1/30/2025,3680639
C043147816,3000124526,1/2/2025,3369789
C043147839,3000124605,2/22/2025,129531
C043147817,3000124698,2/14/2025,1908094
C043147841,3000124715,1/18/2025,2383163
C043147840,3000124832,1/19/2025,1989221
C043147842,3000124997,1/19/2025,3882124
C043147818,3000125114,1/29/2025,3758630
C043147843,3000125310,3/13/2025,567827
C043147819,3000125516,2/25/2025,645936
C043147860,3000125530,1/5/2025,618417
C043147861,3000125592,2/17/2025,776481
C043147844,3000125657,1/13/2025,1832502
C043147863,3000126142,3/15/2025,4255544
C043147845,3000126207,1/17/2025,4591997
C043147846,3000126441,2/5/2025,3577869
C043147847,3000126513,2/15/2025,3699948
C043147848,3000126733,3/18/2025,4689102
C043147849,3000126812,1/9/2025,3857265
C043147850,3000126836,2/7/2025,3962200
C043147851,3000127307,1/29/2025,781959
C043147852,3000127613,1/4/2025,4733647
C043147864,3000127682,2/4/2025,1731570
C043147853,3000127723,1/22/2025,94067
C043147854,3000128005,1/7/2025,4190291
C043147855,3000128074,1/31/2025,3984692
C043147856,3000128139,2/21/2025,1936444
C043147865,3000128218,2/8/2025,583793
C043147857,3000128469,1/18/2025,3807528
C043147866,3000128500,1/11/2025,1901574
C043147867,3000128689,1/30/2025,4368880
C043147868,3000128782,1/22/2025,318402
C043147869,3000128823,3/28/2025,3916354
C043147858,3000128861,1/21/2025,2937009
C043147859,3000129349,3/28/2025,2257531
C043147871,3000129442,2/4/2025,1752020
C043147881,3000129473,2/27/2025,4660074
C043147882,3000129545,1/14/2025,3405212
C043147883,3000129679,2/1/2025,594487
C043147872,3000129930,1/22/2025,396222
C043147884,3000130123,2/12/2025,2096565
C043147873,3000130381,1/26/2025,2604281
C043147885,3000130484,2/6/2025,4641692
C043147886,3000130721,1/24/2025,2664950
C043147874,3000131144,1/10/2025,3406105
C043147887,3000131302,3/12/2025,3519709
C043147888,3000131326,3/4/2025,3346506
C043147889,3000131584,3/24/2025,4150865
C043147875,3000131742,3/12/2025,274954
C043147876,3000132000,1/17/2025,432172
C043147877,3000132093,2/28/2025,1991194
C043147900,3000132127,3/5/2025,3069253
C043147892,3000132141,2/24/2025,4420440
C043147891,3000132213,3/13/2025,4614151
C043147879,3000132361,1/2/2025,4245906
C043147901,3000132505,1/5/2025,1533626
C043147894,3000132880,1/29/2025,271497
C043147903,3000133090,1/3/2025,4291732
C043147895,3000133162,3/11/2025,627619
C043147896,3000133485,1/10/2025,3719723
C043147898,3000133708,2/24/2025,632934
C043147897,3000133784,1/12/2025,2475755
C043147905,3000134028,2/6/2025,4445049
C043147920,3000134190,2/18/2025,1891815
C043147921,3000134509,1/28/2025,4745088
C043147906,3000134626,3/24/2025,4120964
C043147922,3000135032,1/21/2025,4674738
C043147907,3000135070,3/17/2025,2084474
C043147908,3000135362,1/19/2025,4176251
C043147909,3000135410,3/21/2025,752671
C043147911,3000135867,2/27/2025,141619
C043147923,3000135898,2/18/2025,1923069
C043147912,3000136118,3/2/2025,3158318
C043147925,3000136259,1/26/2025,343596
C043147926,3000136273,3/8/2025,1150813
C043147927,3000136668,3/17/2025,3550080
C043147913,3000136833,3/19/2025,1094770
C043147928,3000136950,1/23/2025,1364906
C043147930,3000137067,1/1/2025,4780860
C043147914,3000137294,2/13/2025,4117189
C043147932,3000137490,1/13/2025,3295794
C043147916,3000137531,2/16/2025,2262721
C043147915,3000137593,2/10/2025,4324454
C043147933,3000137706,3/18/2025,4828779
C043147917,3000137885,3/9/2025,3556491
C043147934,3000137902,3/28/2025,1963295
C043147918,3000138057,3/2/2025,3450554
C043147919,3000138284,2/6/2025,778579
C043147940,3000138349,1/1/2025,4081652
C043147941,3000138480,2/19/2025,1507120
C043147935,3000138662,3/17/2025,4767302
C043147936,3000138710,3/2/2025,1376986
C043147938,3000139016,3/25/2025,3616516
C043147942,3000139078,2/3/2025,2129307
C043147943,3000139298,1/5/2025,2620678
C043147964,3000139425,3/26/2025,2985852
C043147948,3000139494,1/28/2025,3293360
C043147965,3000139535,1/24/2025,1252664
C043147963,3000139597,3/16/2025,3823865
C043147966,3000139724,2/8/2025,2522935
C043147967,3000139906,1/4/2025,3752011
C043147968,3000140254,3/5/2025,1368434
C043147950,3000140278,1/2/2025,4712763
C043147970,3000140292,3/11/2025,3032379
C043147949,3000140371,1/7/2025,2325051
C043147969,3000140450,1/16/2025,1201445
C043147972,3000140498,2/27/2025,2603309
C043147971,3000140577,1/3/2025,2256438
C043147951,3000140625,3/21/2025,1942662
C043147975,3000140670,2/2/2025,4140325
C043147952,3000140742,3/8/2025,1376694
C043147976,3000140986,3/12/2025,1120648
C043147977,3000141103,1/6/2025,4001050
C043147978,3000141251,3/10/2025,3992022
C043147953,3000141419,1/30/2025,535658
C043147979,3000141505,3/23/2025,1870510
C043147980,3000141732,3/25/2025,2997197
C043147981,3000141804,3/5/2025,3404952
C043147955,3000141842,3/29/2025,1205661
C043147982,3000141873,2/2/2025,3002529
C043147957,3000141914,1/23/2025,1158799
C043147956,3000142045,3/18/2025,1479718
C043147983,3000142117,2/12/2025,1488607
C043147984,3000142131,1/7/2025,363267
C043147958,3000142241,3/30/2025,1169938
C043147959,3000142265,3/27/2025,1789791
C043148000,3000142296,1/14/2025,344913
C043147985,3000142492,2/22/2025,2754907
C043148001,3000142526,1/9/2025,579834
C043147986,3000142540,3/26/2025,32332
C043148002,3000142629,3/23/2025,1897853
C043148003,3000142650,1/22/2025,4084760
C043147987,3000142681,1/27/2025,4558372
C043147988,3000142942,1/21/2025,2969544
C043148004,3000143169,3/20/2025,3080735
C043148005,3000143073,2/21/2025,3417625
C043147989,3000143327,1/31/2025,948953
C043148006,3000143444,3/13/2025,4970984
C043148007,3000143547,1/15/2025,40286
C043147990,3000143671,3/17/2025,4179329
C043147991,3000143736,2/3/2025,1198241
C043148008,3000143860,2/21/2025,4097136
C043148009,3000144702,3/19/2025,3187785
C043147992,3000144946,1/6/2025,1583743
C043147993,3000145053,3/26/2025,2528086
C043147994,3000145077,3/24/2025,3120170
C043147995,3000145259,2/4/2025,772857
C043148010,3000145280,3/19/2025,3982676
C043148011,3000145321,3/21/2025,1281740
C043147996,3000145541,1/2/2025,2150178
C043147997,3000145747,2/25/2025,4898670
C043147998,3000145905,2/23/2025,2328038
C043148012,3000145974,2/22/2025,807927
C043148013,3000146029,3/28/2025,26347
C043147999,3000146074,1/22/2025,1891704
C043148014,3000146304,1/31/2025,3434874
C043148020,3000146373,3/27/2025,41905
C043148021,3000146397,3/19/2025,4676635
C043148015,3000146438,3/3/2025,3999087
C043148016,3000146452,3/15/2025,1259398
C043148022,3000146517,3/7/2025,2654813
C043148023,3000146816,2/17/2025,926629
C043148024,3000147057,3/12/2025,3447486
C043148017,3000147174,2/22/2025,2954569
C043148018,3000147208,2/11/2025,1712349
C043148019,3000147246,2/27/2025,4137840
C043148025,3000147260,3/1/2025,3921943
C043148026,3000147837,1/6/2025,1072815
C043148040,3000147916,3/23/2025,2606598
C043148042,3000148487,1/27/2025,2944768
C043148027,3000148535,3/30/2025,2394778
C043148041,3000148573,2/8/2025,4435443
C043148043,3000148810,2/7/2025,2352649
C043148029,3000148834,1/9/2025,2445816
C043148045,3000148906,2/17/2025,1594611
C043148028,3000148951,2/7/2025,2005100
C043148044,3000149020,1/24/2025,2996303
C043148030,3000149123,1/17/2025,1316745
C043148032,3000149219,1/7/2025,1698486
C043148047,3000149312,3/16/2025,911137
C043148046,3000149374,1/24/2025,2816391
C043148031,3000149408,2/3/2025,3032158
C043148049,3000149570,2/17/2025,4256175
C043148034,3000149642,3/16/2025,334628
C043148035,3000149673,3/3/2025,1668170
C043148050,3000149707,1/1/2025,4719603
C043148036,3000149738,3/4/2025,1854859
C043148048,3000149769,1/12/2025,329678
C043148033,3000149824,1/9/2025,3132208
C043148051,3000150024,1/13/2025,175720
C043148052,3000150141,2/17/2025,3777712
C043148054,3000150213,3/28/2025,350017
C043148037,3000150275,1/13/2025,679701
C043148053,3000150361,3/19/2025,3673294
C043148038,3000150543,1/11/2025,3292102
C043148055,3000150550,3/27/2025,1694433
C043148056,3000151973,1/27/2025,1423536
C043148057,3000152121,3/27/2025,1303475
C043148058,3000152231,1/27/2025,2223619
C043148039,3000152341,2/26/2025,3780789
C043148059,3000152444,1/6/2025,845264
C043148060,3000152468,1/10/2025,2144696
C043148080,3000152516,1/4/2025,4249580
C043148081,3000152884,2/17/2025,1676421
C043148082,3000153025,3/27/2025,621772
C043148083,3000153049,2/15/2025,1597078
C043148061,3000153104,2/2/2025,4541665
C043148084,3000153317,3/1/2025,1517512
C043148062,3000153403,1/22/2025,489459
C043148063,3000153427,2/7/2025,36215
C043148085,3000153465,1/9/2025,1709567
C043148086,3000153544,3/24/2025,482915
C043148064,3000153647,2/18/2025,3645295
C043148065,3000153702,2/15/2025,1347442
C043148066,3000153740,2/1/2025,4729086
C043148068,3000153908,3/1/2025,4831825
C043148089,3000153939,1/12/2025,4065198
C043148067,3000153977,1/13/2025,1291850
C043148087,3000153991,3/19/2025,2998282
C043148088,3000154060,2/22/2025,4784885
C043148069,3000154194,1/4/2025,1947195
C043148090,3000154259,3/20/2025,742296
C043148091,3000154273,1/4/2025,1540242
C043148071,3000154462,2/27/2025,429390
C043148072,3000154541,1/5/2025,3603907
C043148073,3000154668,2/4/2025,4807537
C043148092,3000154826,2/15/2025,4427969
C043148074,3000154943,1/21/2025,231574
C043148094,3000155139,2/3/2025,2474922
C043148093,3000155160,3/27/2025,984548
C043148075,3000155201,3/3/2025,3170257
C043148076,3000155380,3/21/2025,313414
C043148095,3000155476,2/3/2025,2844694
C043148077,3000155548,3/19/2025,3097332
C043148096,3000155809,3/22/2025,522786
C043148097,3000155823,3/2/2025,3366036
C043148098,3000156143,3/29/2025,3939714
C043148079,3000156480,2/13/2025,4068725
C043148099,3000156617,3/7/2025,4850285
C043148100,3000156679,1/14/2025,1363488
C043148120,3000156851,1/21/2025,3110195
C043148121,3000156947,3/22/2025,1682164
C043148101,3000157085,3/3/2025,781464
C043148102,3000157339,2/6/2025,1346267
C043148103,3000157470,3/10/2025,63976
C043148104,3000157528,3/28/2025,2500315
C043148122,3000157669,1/28/2025,4929955
C043148123,3000158006,1/5/2025,645716
C043148124,3000158075,3/19/2025,3413952
C043148105,3000158264,1/29/2025,1317239
C043148125,3000158422,3/15/2025,4739348
C043148106,3000158673,1/9/2025,3190817
C043148107,3000158910,1/6/2025,2615085
C043148108,3000159072,2/10/2025,4191653
C043148109,3000159096,3/15/2025,3572131
C043148127,3000159144,1/23/2025,4777330
C043148110,3000159285,1/12/2025,4462237
C043148128,3000159340,3/14/2025,194763
C043148129,3000159539,2/19/2025,2978517
C043148130,3000159663,3/24/2025,111933
C043148131,3000159704,2/15/2025,3716996
C043148132,3000159890,1/8/2025,3095743
C043148111,3000160090,2/13/2025,4791363
C043148112,3000160375,2/23/2025,1655885
C043148133,3000160399,2/8/2025,4079752
C043148113,3000160533,3/11/2025,140546
C043148114,3000160629,2/23/2025,104608
C043148115,3000160746,1/13/2025,3186656
C043148134,3000160825,3/12/2025,1156042
C043148135,3000160887,1/2/2025,1856934
C043148116,3000160997,2/10/2025,4251245
C043148136,3000161011,2/26/2025,1043537
C043148117,3000161097,1/3/2025,2715665
C043148118,3000161396,3/15/2025,2521737
C043148137,3000161437,1/3/2025,3124020
C043148140,3000161509,1/27/2025,3434210
C043148141,3000161523,2/8/2025,3856419
C043148119,3000161578,1/16/2025,1581414
C043148139,3000161736,1/1/2025,1061450
C043148142,3000161808,2/12/2025,4860996
C043148138,3000161860,1/19/2025,3765533
C043148160,3000161970,1/13/2025,902062
C043148161,3000162018,2/16/2025,3374937
C043148162,3000162104,1/14/2025,1007398
C043148163,3000162142,2/18/2025,467745
C043148143,3000162331,2/13/2025,358527
C043148144,3000162410,1/31/2025,3908746
C043148164,3000162496,1/10/2025,1681244
C043148146,3000162630,2/11/2025,3256726
C043148147,3000162692,2/9/2025,3002216
C043148167,3000162733,3/24/2025,4303263
C043148165,3000162757,3/19/2025,1140233
C043148145,3000162795,1/25/2025,1371757
C043148166,3000162874,1/25/2025,418817
C043148168,3000162991,3/12/2025,624150
C043148169,3000163015,1/21/2025,4363761
C043148148,3000163149,1/1/2025,4918767
C043148149,3000163455,1/15/2025,4658556
C043148170,3000163510,2/18/2025,1131550
C043148171,3000163754,1/14/2025,1519029
C043148150,3000163819,1/12/2025,904906
C043148172,3000163943,3/5/2025,98724
C043148151,3000164098,3/6/2025,2101230
C043148173,3000164294,3/29/2025,1375663
C043148152,3000164397,1/27/2025,2061192
C043148174,3000164469,3/6/2025,4320748
C043148153,3000164517,1/26/2025,3226012
C043148175,3000164641,3/7/2025,4920141
C043148154,3000164940,3/29/2025,2090161
C043148155,3000165442,1/16/2025,1862332
C043148156,3000165514,3/26/2025,4261672
C043148157,3000165545,3/7/2025,468194
C043148176,3000165693,3/23/2025,2269294
C043148159,3000165882,3/8/2025,4234229
C043148180,3000165947,3/29/2025,2324858
C043148158,3000165961,1/30/2025,4905152
C043148181,3000166308,3/7/2025,979709
C043148177,3000166322,3/30/2025,2958753
C043148183,3000166346,2/25/2025,3152656
C043148182,3000166566,2/20/2025,373317
C043148179,3000166913,2/12/2025,2518312
C043148184,3000166937,2/17/2025,4320717
C043148185,3000167109,3/22/2025,3059845
C043148178,3000167130,2/6/2025,298482
C043148202,3000167666,1/30/2025,3451666
C043148203,3000167790,3/8/2025,1027981
C043148204,3000167879,2/7/2025,637280
C043148205,3000167903,3/8/2025,1865389
C043148187,3000167927,1/27/2025,3748002
C043148188,3000168333,2/27/2025,4234165
C043148189,3000168436,1/21/2025,3712598
C043148190,3000168498,3/25/2025,2746718
C043148206,3000168591,3/11/2025,4993064
C043148208,3000168656,2/23/2025,2010430
C043148201,3000168728,3/20/2025,2791833
C043148209,3000168742,1/27/2025,2575452
C043148191,3000168807,1/1/2025,3633667
C043148207,3000168838,1/11/2025,1875592
C043148193,3000169017,2/5/2025,672267
C043148194,3000169127,3/28/2025,429632
C043148211,3000169251,3/10/2025,1227164
C043148195,3000169275,2/11/2025,4758590
C043148196,3000169299,2/25/2025,419639
C043148213,3000169323,3/3/2025,2339901
C043148212,3000169495,1/7/2025,2591768
C043148214,3000169653,3/10/2025,3802768
C043148197,3000169677,3/30/2025,3341270
C043148215,3000169763,2/27/2025,2377120
C043148198,3000169835,3/5/2025,2529157
C043148216,3000169921,2/16/2025,2088320
C043148199,3000170183,2/8/2025,1636722
C043148220,3000170200,2/18/2025,3080020
C043148221,3000170310,3/29/2025,4075138
C043148217,3000170334,2/25/2025,127255
C043148222,3000170372,1/8/2025,269932
C043148218,3000170396,3/30/2025,3801832
C043148219,3000170437,2/2/2025,894021
C043148223,3000170475,1/12/2025,2002011
C043148224,3000170499,2/7/2025,1094532
C043148225,3000170530,2/13/2025,2172005
C043148240,3000170884,1/16/2025,2791469
C043148241,3000170901,2/2/2025,846423
C043148186,3000173067,2/4/2025,4188588
C043148200,3000173153,3/8/2025,1594631
C026833136,911268336,1/8/2025,3653663
C043148246,3000109170,1/8/2025,2518177
C043148248,3000170767,3/22/2025,3078601
C043148226,3000171915,3/21/2025,3896843
C043148227,3000172046,2/25/2025,2565948
C043148228,3000172376,2/16/2025,1642428
C043148242,3000172400,1/28/2025,958408
C043148229,3000172448,3/3/2025,2085106
C043148230,3000172493,3/30/2025,3576121
C043148243,3000172534,1/1/2025,683185
C043148231,3000172730,2/19/2025,1452558
C043148232,3000172785,3/16/2025,3153385
C043148234,3000172905,3/11/2025,3290622
C043148244,3000172943,3/10/2025,540501
C043148233,3000173043,1/8/2025,3975249
C043148236,3000173191,3/16/2025,3107702
C043148245,3000173304,1/27/2025,4289249
C043148235,3000173366,1/27/2025,282081
C043148237,3000173517,1/15/2025,959498
